"Hugo_Symbol","Entrez_Gene_Id","HR","pvalue","qvalue"
"C12orf10",60314,1.09040341166171,0.41251983079138,0.999742180536656
"FAM3A",60343,1.10005410937667,0.335459292409054,0.999742180536656
"EDA2R",60401,1.09160647106514,0.416637375524636,0.999742180536656
"EXOC4",60412,1.06665436212611,0.528089806009776,0.999742180536656
"TGIF2",60436,0.843788224206942,0.203429746422989,0.999742180536656
"CDH26",60437,0.994956783805022,0.959037160510205,0.999742180536656
"TTTY2",60439,1.06169296053268,0.482610473524974,0.999742180536656
"BACH2",60468,1.02203513855363,0.861677819204777,0.999742180536656
"ELOVL5",60481,1.07335254950873,0.509886440037747,0.999742180536656
"HAPLN2",60484,0.993971586809064,0.942245959893596,0.999742180536656
"SAV1",60485,1.01021666915837,0.92389935704213,0.999742180536656
"TRMT11",60487,0.97756455646053,0.820878152774288,0.999742180536656
"MRPS35",60488,0.949200576001024,0.623315388384542,0.999742180536656
"APOBEC3G",60489,1.05076702575205,0.61547086363697,0.999742180536656
"PPCDC",60490,1.13706478483123,0.227091048981498,0.999742180536656
"NIF3L1",60491,1.02810461179936,0.797086474010515,0.999742180536656
"CCDC90B",60492,1.07225503015102,0.531677099506051,0.999742180536656
"FASTKD5",60493,0.98465109048607,0.880567038043447,0.999742180536656
"CCDC81",60494,0.982213174292034,0.851139432676162,0.999742180536656
"HPSE2",60495,1.01152128231901,0.917424513724816,0.999742180536656
"AASDHPPT",60496,1.03797717825986,0.735401486541515,0.999742180536656
"NYX",60506,0.920424570965595,0.375495235270893,0.999742180536656
"AGBL5",60509,1.00652294349772,0.947266715894639,0.999742180536656
"ELAC2",60528,1.05145873025733,0.591614110239321,0.999742180536656
"ALX4",60529,0.864083219822459,0.372393627631779,0.999742180536656
"GUF1",60558,0.965264024323054,0.713420152881175,0.999742180536656
"NAA35",60560,0.908646595385061,0.328870936689161,0.999742180536656
"RINT1",60561,1.02330538814013,0.826021742079773,0.999742180536656
"KCNK15",60598,0.899975312691442,0.405155078406864,0.999742180536656
"DHX35",60625,0.951441071165243,0.633217725170096,0.999742180536656
"RIC8A",60626,1.11007150782991,0.304283612343229,0.999742180536656
"C12orf44",60673,1.03913099452232,0.705009157724808,0.999742180536656
"GAS5",60674,0.865364568441849,0.401162446903692,0.999742180536656
"PROK2",60675,1.07986469876286,0.482405558435162,0.999742180536656
"EEFSEC",60678,1.0131563667239,0.889343709603523,0.999742180536656
"FKBP10",60681,1.10157727555305,0.394107353072228,0.999742180536656
"SMAP1",60682,1.02273364476012,0.82210200250816,0.999742180536656
"C4orf41",60684,1.07616245845357,0.433691293171503,0.999742180536656
"ZFAND3",60685,0.954837148233902,0.629485533286853,0.999742180536656
"C14orf93",60686,0.950290242133845,0.633235715113128,0.999742180536656
"SLC22A23",63027,1.1046593572377,0.254211079027676,0.999742180536656
"BCORL1",63035,0.94860304365394,0.582026946775209,0.999742180536656
"SRR",63826,1.04250360121487,0.691186708382198,0.999742180536656
"BCAN",63827,0.916738501317613,0.44103551911089,0.999742180536656
"ABHD4",63874,0.952531812718789,0.621699593021748,0.999742180536656
"PKNOX2",63876,0.997340260074009,0.981160584947695,0.999742180536656
"C10orf84",63877,0.97858079788737,0.84227996468544,0.999742180536656
"RNF123",63891,1.00286130790533,0.975568623559387,0.999742180536656
"THADA",63892,0.989881333505575,0.918663154477759,0.999742180536656
"UBE2O",63893,1.07312326339139,0.416582304787121,0.999742180536656
"VIPAR",63894,0.982751281652202,0.864328894364744,0.999742180536656
"FAM38B",63895,0.996098156752706,0.986137032004873,0.999742180536656
"HEATR6",63897,0.982463885341367,0.860236490753449,0.999742180536656
"SH2D4A",63898,1.11996475152983,0.271379625286808,0.999742180536656
"NSUN3",63899,0.976688421574445,0.823638754758278,0.999742180536656
"FAM111A",63901,1.01197485281618,0.902253166470103,0.999742180536656
"MANBAL",63905,1.02620484488407,0.80525603253138,0.999742180536656
"GPATCH3",63906,1.09210609847259,0.405519944933869,0.999742180536656
"SLC17A9",63910,1.07246868905487,0.367421751071395,0.999742180536656
"C6orf164",63914,0.939462665937832,0.539011946981485,0.999742180536656
"MUTED",63915,1.02526044755943,0.807583956953834,0.999742180536656
"ELMO2",63916,1.06865065252451,0.527744043147563,0.999742180536656
"C5orf54",63920,0.984545621789261,0.883635141368697,0.999742180536656
"CHTF18",63922,0.99366583761937,0.95034484344857,0.999742180536656
"TNN",63923,1.07746305065378,0.475159347638525,0.999742180536656
"CIDEC",63924,0.95583690028911,0.569221065853079,0.999742180536656
"ZNF335",63925,1.00401907514287,0.967182474331248,0.999742180536656
"ANKRD5",63926,1.06529050346669,0.470724683791374,0.999742180536656
"CHP2",63928,1.06699394660908,0.505601055294772,0.999742180536656
"XPNPEP3",63929,0.988871649200689,0.92917040942469,0.999742180536656
"MRPS14",63931,0.985384424629056,0.891450087989368,0.999742180536656
"CXorf56",63932,0.940206787144486,0.529153603681703,0.999742180536656
"CCDC90A",63933,1.03175572062028,0.75205705849381,0.999742180536656
"ZNF667",63934,0.892555322962852,0.257405928979437,0.999742180536656
"PCIF1",63935,0.889980148250201,0.276432112329273,0.999742180536656
"C20orf177",63939,0.96644953529395,0.803518759886268,0.999742180536656
"NECAB3",63941,0.975503083336629,0.807411346815196,0.999742180536656
"FKBPL",63943,1.00766702043908,0.938163718642696,0.999742180536656
"DMRTC1",63947,1.07491677997528,0.495532127061176,0.999742180536656
"DMRTA1",63951,0.9178885589729,0.571367265618332,0.999742180536656
"CLSPN",63967,1.02889454534166,0.766731086701921,0.999742180536656
"TP53AIP1",63970,0.98070324677148,0.840107477509238,0.999742180536656
"KIF13A",63971,0.972655198140549,0.766007495600723,0.999742180536656
"NEUROG2",63973,0.892439332866464,0.472401797951067,0.999742180536656
"PRDM16",63976,0.972071004523362,0.768764400922224,0.999742180536656
"PRDM15",63977,1.01238496261999,0.893260617005528,0.999742180536656
"FIGNL1",63979,1.04538267836778,0.655992929406544,0.999742180536656
"ANO3",63982,1.04606431157545,0.635970581026681,0.999742180536656
"TSPYL2",64061,1.01076515408546,0.904980230261494,0.999742180536656
"RBM26",64062,1.02323849668587,0.823881392590997,0.999742180536656
"OXCT2",64064,1.14260818875168,0.200044940096445,0.999742180536656
"PERP",64065,0.971207533671472,0.756951164204427,0.999742180536656
"NPAS3",64067,0.998218803472256,0.987256172997738,0.999742180536656
"CDH23",64072,1.0670891297184,0.491988585175447,0.999742180536656
"LHPP",64077,1.08196186400528,0.380744247987421,0.999742180536656
"SLC28A3",64078,1.12712477398724,0.264008549737534,0.999742180536656
"PBLD",64081,0.998352058051754,0.987360855145493,0.999742180536656
"GOLPH3",64083,1.02552999017474,0.802633272082655,0.999742180536656
"CLSTN2",64084,0.921326534697759,0.480400770383214,0.999742180536656
"MCCC2",64087,0.960427767207652,0.697594044814989,0.999742180536656
"SNX16",64089,0.956705820459357,0.692465402629096,0.999742180536656
"POPDC2",64091,1.04844088147352,0.646864231410485,0.999742180536656
"SMOC1",64093,0.97964314345879,0.872381673978105,0.999742180536656
"EPB41L4A",64097,0.974940084191655,0.78831753186155,0.999742180536656
"ELSPBP1",64100,0.867423208249082,0.274390074823392,0.999742180536656
"LRRC4",64101,1.06614192014387,0.464982504449334,0.999742180536656
"TNMD",64102,1.11801769293161,0.275333068561499,0.999742180536656
"CENPK",64105,1.08103867920167,0.438723649905604,0.999742180536656
"NPFFR1",64106,0.95993684351423,0.71785853159652,0.999742180536656
"RTP4",64108,0.994346301917045,0.954980904888421,0.999742180536656
"MAGEF1",64110,0.902217914131284,0.319246535071716,0.999742180536656
"TMBIM1",64114,1.0966506070744,0.341722439348835,0.999742180536656
"C10orf54",64115,1.04803110632432,0.618560914363697,0.999742180536656
"SLC39A8",64116,1.01545104282622,0.860694130071593,0.999742180536656
"DUS1L",64118,1.10572106169786,0.290502983914524,0.999742180536656
"RRAGC",64121,1.00108740771832,0.990945556499812,0.999742180536656
"FN3K",64122,1.08205619933186,0.436953823606515,0.999742180536656
"ELTD1",64123,0.973979229394661,0.814473209375239,0.999742180536656
"TINAGL1",64129,1.10112357175897,0.338097582209959,0.999742180536656
"LIN7B",64130,0.980372796758126,0.830999403129246,0.999742180536656
"XYLT1",64131,0.914467676516045,0.343756926681987,0.999742180536656
"XYLT2",64132,1.08531878387576,0.451880800833547,0.999742180536656
"IFIH1",64135,0.989346986414639,0.913453880474364,0.999742180536656
"ZFYVE20",64145,0.970548346920427,0.761271113344277,0.999742180536656
"PDF",64146,0.975506830120079,0.799248802281581,0.999742180536656
"KIF9",64147,0.960646625052809,0.691944294753348,0.999742180536656
"C17orf75",64149,0.973365670416434,0.802241427549161,0.999742180536656
"DIO3OS",64150,1.00734519521752,0.937444436909084,0.999742180536656
"NCAPG",64151,1.02353269620027,0.815667272764556,0.999742180536656
"ERAP2",64167,0.995730876578185,0.967150294064792,0.999742180536656
"NECAB1",64168,1.11834908007676,0.227446855658327,0.999742180536656
"OSGEPL1",64172,1.00993050270412,0.92594929477744,0.999742180536656
"SPATA1",64173,0.97909304217708,0.83698296846939,0.999742180536656
"LEPRE1",64175,0.984607170016727,0.895653389149529,0.999742180536656
"DPEP3",64180,1.03584481946458,0.681888092846213,0.999742180536656
"C14orf4",64207,1.07086057673044,0.471704309746383,0.999742180536656
"MMS19",64210,0.962248355594028,0.693959859320399,0.999742180536656
"LHX5",64211,1.13753642496168,0.248855419853849,0.999742180536656
"DNAJC1",64215,1.00976695239915,0.930157283696916,0.999742180536656
"TFB2M",64216,1.06136430575145,0.613379298345323,0.999742180536656
"PJA1",64219,1.01447322455035,0.883168745041571,0.999742180536656
"TOR3A",64222,1.08495728364631,0.43243380814935,0.999742180536656
"MLST8",64223,0.992380772878228,0.941713541676504,0.999742180536656
"HERPUD2",64224,0.917068973313576,0.368257193613274,0.999742180536656
"ATL2",64225,1.02242017023564,0.84829862041252,0.999742180536656
"PDLIM2",64236,1.08529365095075,0.424759636225343,0.999742180536656
"ABCG5",64240,1.03973250376639,0.681947439609246,0.999742180536656
"ABCG8",64241,0.996594220105812,0.977903887113842,0.999742180536656
"PAPD5",64282,1.00694042010376,0.944935615119758,0.999742180536656
"RGNEF",64283,0.921466522155155,0.506745943508847,0.999742180536656
"RAB17",64284,1.03315863934784,0.724176177194362,0.999742180536656
"RHBDF1",64285,0.944850453042209,0.560718038878626,0.999742180536656
"NOC3L",64318,0.930830985086197,0.51752937803628,0.999742180536656
"FBRS",64319,1.02762337714002,0.767307140769315,0.999742180536656
"RNF25",64320,0.963035186968542,0.700040772641584,0.999742180536656
"SOX17",64321,1.05801575078991,0.599099607388098,0.999742180536656
"NSD1",64324,0.996370453182201,0.970067261206677,0.999742180536656
"RFWD2",64326,0.984029996897635,0.883842144730609,0.999742180536656
"LMBR1",64327,0.958738570990028,0.669139079407314,0.999742180536656
"XPO4",64328,0.927966950665112,0.42654425655408,0.999742180536656
"HS1BP3",64342,1.07642624983095,0.458152935863143,0.999742180536656
"AZI2",64343,1.13930608034787,0.238262908288862,0.999742180536656
"HIF3A",64344,1.11445817253132,0.438161668747264,0.999742180536656
"NXN",64359,1.06809649125602,0.513383888226802,0.999742180536656
"IKZF4",64375,1.00197105257501,0.987542951294068,0.999742180536656
"IKZF5",64376,0.955002550296396,0.63060182363536,0.999742180536656
"CHST8",64377,0.966887826852767,0.652666213541232,0.999742180536656
"MMP25",64386,0.992849856835802,0.945780871468711,0.999742180536656
"ZMAT3",64393,0.966180345261619,0.736296648722274,0.999742180536656
"GMCL1",64395,0.922009582268722,0.419800650825798,0.999742180536656
"ZFP106",64397,0.929110906730947,0.489654586335874,0.999742180536656
"MPP5",64398,0.893723741663144,0.275833658970316,0.999742180536656
"HHIP",64399,1.00805354220783,0.943195860780378,0.999742180536656
"AKTIP",64400,0.967929323185283,0.757142434620775,0.999742180536656
"CDH24",64403,1.07096220894958,0.482438694233258,0.999742180536656
"CDH22",64405,1.01564395192561,0.86910056672531,0.999742180536656
"WBSCR17",64409,1.04133947782059,0.66728953878486,0.999742180536656
"KLHL25",64410,0.963129049917468,0.721099485354767,0.999742180536656
"ARAP3",64411,0.933049211020731,0.507390765021595,0.999742180536656
"GZF1",64412,0.957581084254558,0.644916034492255,0.999742180536656
"C5orf28",64417,0.927910964938839,0.485738871977735,0.999742180536656
"TMEM168",64418,1.00996007679124,0.9161333889854,0.999742180536656
"DCLRE1C",64421,1.00947860943763,0.926269679347486,0.999742180536656
"ATG3",64422,1.078967006522,0.493932727965735,0.999742180536656
"INF2",64423,1.03590857566929,0.737616438646086,0.999742180536656
"SUDS3",64426,1.14626186005855,0.206041448069822,0.999742180536656
"TTC31",64427,0.939715682918583,0.523621398669978,0.999742180536656
"NARFL",64428,0.972913935232794,0.773262013551102,0.999742180536656
"ZDHHC6",64429,1.0471431051434,0.672942162736433,0.999742180536656
"C14orf135",64430,0.944321537597659,0.576004582980858,0.999742180536656
"ACTR6",64431,1.07053911607476,0.529280182569472,0.999742180536656
"MRPS25",64432,1.03517850037534,0.736957532817614,0.999742180536656
"NOM1",64434,0.908865451650063,0.318265986374365,0.999742180536656
"CSMD1",64478,1.01503610213304,0.877126914260796,0.999742180536656
"NCRNA00235",64493,0.981537886694478,0.835666895582427,0.999742180536656
"TPSB2",64499,1.02318123472553,0.789943295965935,0.999742180536656
"TEKT3",64518,1.0312249028023,0.744943415717492,0.999742180536656
"NDST4",64579,0.965249508641572,0.813603321983566,0.999742180536656
"GPR135",64582,1.00412331899836,0.964734770473518,0.999742180536656
"TTTY15",64595,0.965863113471816,0.751569959054563,0.999742180536656
"MOSPD3",64598,1.07693209700277,0.45422720354758,0.999742180536656
"GIGYF1",64599,0.952715050304193,0.602458634246941,0.999742180536656
"VPS16",64601,0.954258607520568,0.636451996080285,0.999742180536656
"HIAT1",64645,1.03578575577735,0.783012834181433,0.999742180536656
"CSRNP1",64651,1.01120817527616,0.908036724499421,0.999742180536656
"ANAPC1",64682,0.912751759986692,0.376936939958621,0.999742180536656
"GORASP1",64689,0.935079422912756,0.475537222335274,0.999742180536656
"CTAGE1",64693,0.985774889478494,0.889154944566706,0.999742180536656
"COPS7B",64708,1.01499597674267,0.875692938376847,0.999742180536656
"NUCKS1",64710,0.979877547118495,0.84191942927011,0.999742180536656
"PDIA2",64714,1.12652550898767,0.206560677373802,0.999742180536656
"UNKL",64718,1.10357510816825,0.270789015623595,0.999742180536656
"WDR13",64743,0.970916609146739,0.75012202122194,0.999742180536656
"SMAP2",64744,1.08928675492305,0.326914227338115,0.999742180536656
"METT11D1",64745,0.939418911618911,0.521762870996153,0.999742180536656
"ACBD3",64746,0.966000709097554,0.744999691131093,0.999742180536656
"LPPR2",64748,0.980668596110573,0.822979288500813,0.999742180536656
"SMURF2",64750,0.968446493301458,0.737578114240904,0.999742180536656
"CCDC136",64753,1.02095172407078,0.824844450352121,0.999742180536656
"SMYD3",64754,1.02314291384685,0.785128790761478,0.999742180536656
"C16orf58",64755,1.04699722835802,0.617390162000467,0.999742180536656
"ATPAF1",64756,0.945983155116922,0.56131147549471,0.999742180536656
"MOSC1",64757,0.998489602577499,0.988728183251764,0.999742180536656
"TNS3",64759,1.1187515382489,0.254655006651253,0.999742180536656
"FAM160B2",64760,1.03838146393993,0.693582577502054,0.999742180536656
"PARP12",64761,1.07863407321529,0.423109988090375,0.999742180536656
"FAM59A",64762,1.04317178946056,0.676984863087038,0.999742180536656
"ZNF574",64763,0.958557669223464,0.669453984866281,0.999742180536656
"CREB3L2",64764,1.01747075152568,0.866172984436492,0.999742180536656
"S100PBP",64766,0.911386634867017,0.30809082591093,0.999742180536656
"IPPK",64768,1.07040204400085,0.476695851718576,0.999742180536656
"MEAF6",64769,1.08952721650407,0.400321670261571,0.999742180536656
"CCDC14",64770,0.97754833962431,0.816896058042983,0.999742180536656
"C6orf106",64771,0.973488717621598,0.767943613456256,0.999742180536656
"ENGASE",64772,1.06123314498934,0.555449627982474,0.999742180536656
"FAM113A",64773,1.00134695425601,0.988850861290044,0.999742180536656
"C11orf1",64776,1.04969820447628,0.656084023240986,0.999742180536656
"RMND5B",64777,1.06768094735891,0.532900366960292,0.999742180536656
"FNDC3B",64778,1.06000331493573,0.545105126996244,0.999742180536656
"MTHFSD",64779,0.954440701766283,0.61817304594985,0.999742180536656
"MICAL1",64780,1.05715329403628,0.56456931013041,0.999742180536656
"CERK",64781,1.16445611023714,0.210839199221798,0.999742180536656
"AEN",64782,1.03593063744211,0.704463787290216,0.999742180536656
"RBM15",64783,0.985426738223307,0.881589129454944,0.999742180536656
"CRTC3",64784,0.945696723757145,0.553871093722432,0.999742180536656
"GINS3",64785,0.905264957913857,0.308075051236635,0.999742180536656
"TBC1D15",64786,0.936290839005772,0.551237286591958,0.999742180536656
"EPS8L2",64787,1.03808933963886,0.621711472047457,0.999742180536656
"LMF1",64788,1.04319962929002,0.675955869888045,0.999742180536656
"RABL5",64792,1.10027859894932,0.376140406786421,0.999742180536656
"CCDC21",64793,0.963768185595024,0.690009360851513,0.999742180536656
"DDX31",64794,0.907377761441496,0.342925149889375,0.999742180536656
"RMND5A",64795,0.934428324841461,0.508098624566067,0.999742180536656
"DEPDC6",64798,1.10329888104007,0.304628749158522,0.999742180536656
"IQCH",64799,0.922702269446752,0.42171595317686,0.999742180536656
"EFCAB6",64800,0.918811542266191,0.428108713806942,0.999742180536656
"ARV1",64801,1.06925153128969,0.528272026099286,0.999742180536656
"NMNAT1",64802,1.019604864988,0.848311504152658,0.999742180536656
"P2RY12",64805,0.978984224846032,0.837216903048249,0.999742180536656
"IL25",64806,1.03544331802359,0.64287667662597,0.999742180536656
"CYP3A43",64816,1.03926341643229,0.676709149481296,0.999742180536656
"ELOVL1",64834,1.02954602294934,0.757668274247719,0.999742180536656
"KLC2",64837,1.01615084541308,0.867956434487515,0.999742180536656
"FBXL17",64839,0.981275366441349,0.869913961220746,0.999742180536656
"PORCN",64840,1.05619105986745,0.58129634530172,0.999742180536656
"GNPNAT1",64841,1.04581691590291,0.667967515401058,0.999742180536656
"ISL2",64843,0.894809680607877,0.323143927022786,0.999742180536656
"MARCH7",64844,0.954651158642999,0.662739850399047,0.999742180536656
"YTHDC2",64848,0.970328174247867,0.752280863684497,0.999742180536656
"SLC13A3",64849,0.98399405367736,0.88137769047576,0.999742180536656
"AGXT2L1",64850,0.925775429842692,0.53659664081398,0.999742180536656
"TUT1",64852,1.033756160734,0.717677924324108,0.999742180536656
"AIDA",64853,1.09319345287575,0.398327217221548,0.999742180536656
"USP46",64854,1.00195176436558,0.981509801553868,0.999742180536656
"FAM129B",64855,1.07416551287928,0.42506963221558,0.999742180536656
"PLEKHG2",64857,0.916062724605694,0.343994901260614,0.999742180536656
"DCLRE1B",64858,1.01753460376441,0.855992787219917,0.999742180536656
"ARMCX5",64860,1.03006556712662,0.785753422595609,0.999742180536656
"METTL4",64863,0.950662187778034,0.645477693168663,0.999742180536656
"RFX7",64864,0.922516293953156,0.452078810677497,0.999742180536656
"CDCP1",64866,1.08965345303257,0.333253309316924,0.999742180536656
"PCDH20",64881,0.954909426293421,0.626757061938408,0.999742180536656
"PAPOLG",64895,0.999724110506572,0.99787382621604,0.999742180536656
"C12orf43",64897,1.11289325811707,0.335560301907232,0.999742180536656
"LPIN3",64900,1.10817771185951,0.245593889623929,0.999742180536656
"RANBP17",64901,0.941759811665262,0.638921485708085,0.999742180536656
"CASD1",64921,1.03832061932083,0.593076822323002,0.999742180536656
"LRRC19",64922,1.03977323630979,0.698453275190827,0.999742180536656
"SLC30A5",64924,1.00356648567299,0.971772388421647,0.999742180536656
"CCDC71",64925,1.02849678049644,0.775339589080257,0.999742180536656
"TTC23",64927,0.884792923376184,0.249058344899696,0.999742180536656
"MRPL14",64928,0.891620661944833,0.615282501606132,0.999742180536656
"STAG3L4",64940,1.03395716151886,0.74763365407281,0.999742180536656
"NT5DC2",64943,0.953281886889804,0.633398934008758,0.999742180536656
"CENPH",64946,1.06842593307549,0.489349565325153,0.999742180536656
"MRPS26",64949,0.942275956095048,0.545054569246664,0.999742180536656
"MRPS24",64951,1.11307778034687,0.294113287833542,0.999742180536656
"MRPS15",64960,0.99453798868541,0.955272693031722,0.999742180536656
"MRPS11",64963,1.01364976253537,0.891766135762269,0.999742180536656
"MRPS9",64965,0.986645621669235,0.89781859990854,0.999742180536656
"MRPS5",64969,0.912707166818908,0.364811122961835,0.999742180536656
"MRPL40",64976,0.9734401157531,0.79121395100248,0.999742180536656
"MRPL38",64978,0.979197561989615,0.822407991054022,0.999742180536656
"MRPL34",64981,0.945819008453209,0.587944667544388,0.999742180536656
"MRPL11",65003,0.952579654066058,0.613760498418678,0.999742180536656
"MRPL9",65005,0.997503328793562,0.982111195849377,0.999742180536656
"MRPL1",65008,1.1108642116889,0.310146009713172,0.999742180536656
"NDRG4",65009,0.993055713062622,0.948229024929146,0.999742180536656
"SLC26A6",65010,0.98325699140282,0.860939614367065,0.999742180536656
"PINK1",65018,1.10394073877003,0.319109146774512,0.999742180536656
"REEP1",65055,1.02549185403563,0.812774656340493,0.999742180536656
"GPBP1",65056,0.99121803978045,0.933514755112561,0.999742180536656
"ACD",65057,0.98283193791411,0.846845632287249,0.999742180536656
"RAPH1",65059,1.0228605901957,0.807791783543385,0.999742180536656
"CDK15",65061,1.00851154926074,0.933507235037658,0.999742180536656
"ALS2CR4",65062,0.992126256227789,0.942484183135711,0.999742180536656
"NBEAL1",65065,0.963035988992028,0.68992447871262,0.999742180536656
"MRPL44",65080,0.989382399552616,0.914718660335035,0.999742180536656
"VPS33A",65082,1.02746369143218,0.804519455797626,0.999742180536656
"NOL6",65083,0.9458003199539,0.573790115846559,0.999742180536656
"TMEM135",65084,0.968638104005538,0.772402007027046,0.999742180536656
"JMJD4",65094,1.11303201674641,0.309910971607712,0.999742180536656
"MARCKSL1",65108,1.0344089535275,0.740673143911299,0.999742180536656
"UPF3B",65109,0.943973945188973,0.55237243733483,0.999742180536656
"UPF3A",65110,0.896603642968843,0.286930549952218,0.999742180536656
"RSRC2",65117,0.99812902620419,0.985061526227617,0.999742180536656
"INTS3",65123,0.995462000186427,0.961066601858014,0.999742180536656
"ANKRD57",65124,1.08125792807306,0.458534462170805,0.999742180536656
"WNK1",65125,0.942200553820116,0.543540361718399,0.999742180536656
"NADK",65220,0.934357416583404,0.462013870164435,0.999742180536656
"ZNF643",65243,0.962061254404757,0.717091949111078,0.999742180536656
"SPATS2",65244,1.02408521276652,0.829898582504892,0.999742180536656
"ZSWIM4",65249,0.993046670830324,0.936775568442375,0.999742180536656
"C5orf42",65250,0.991980500547437,0.931564911810048,0.999742180536656
"ZNF649",65251,0.895789961431621,0.284630794139157,0.999742180536656
"MPPE1",65258,1.03021267863226,0.774776581657111,0.999742180536656
"C1orf163",65260,0.92400135773098,0.436233758754796,0.999742180536656
"C8orf33",65265,1.08034339718599,0.47817253216683,0.999742180536656
"WNK4",65266,1.12151008192419,0.275072678943016,0.999742180536656
"WNK2",65268,1.05466039754698,0.602511821547892,0.999742180536656
"STK33",65975,0.91289767451185,0.340915062293793,0.999742180536656
"PLEKHA3",65977,0.996429353269337,0.969972510371491,0.999742180536656
"PHACTR4",65979,1.02258412109441,0.813708606315389,0.999742180536656
"BRD9",65980,1.09767446548359,0.322494924160534,0.999742180536656
"CAPRIN2",65981,1.06016807010994,0.609529586160044,0.999742180536656
"ZSCAN18",65982,0.90271938772826,0.285055996412013,0.999742180536656
"GRAMD3",65983,0.974545453421738,0.796067261770593,0.999742180536656
"ZBTB10",65986,0.913990154157806,0.377124130324951,0.999742180536656
"KCTD14",65987,0.992618464709313,0.9422088377893,0.999742180536656
"ZNF747",65988,1.03894786349109,0.683769991940161,0.999742180536656
"FAM173A",65990,0.981846203809296,0.842841692930423,0.999742180536656
"FUNDC2",65991,0.950293328911903,0.604440804051989,0.999742180536656
"DDRGK1",65992,1.0943904617019,0.381212193387633,0.999742180536656
"MRPS34",65993,0.955651219688392,0.635344028301785,0.999742180536656
"CENPBD1P1",65996,0.927262600620144,0.444413771284754,0.999742180536656
"RASL11B",65997,0.967560595457151,0.71280910514647,0.999742180536656
"C11orf95",65998,1.06064710738,0.632501785927331,0.999742180536656
"TMEM108",66000,0.969799473175838,0.758952257295723,0.999742180536656
"CYP4F12",66002,1.06474064676508,0.580434545589301,0.999742180536656
"CHID1",66005,1.12807119887867,0.210912747828204,0.999742180536656
"TRAK2",66008,0.985115573680139,0.874263591353069,0.999742180536656
"SLC2A11",66035,0.958156539343753,0.668727429833527,0.999742180536656
"MTMR9",66036,1.06040761515202,0.554262741495472,0.999742180536656
"BOLL",66037,0.870871953658343,0.271529311454874,0.999742180536656
"MRP63",78988,0.994163609982082,0.955306796693266,0.999742180536656
"COLEC11",78989,1.08485746393367,0.623316273923236,0.999742180536656
"OTUB2",78990,1.05459024095679,0.60261355066792,0.999742180536656
"PCYOX1L",78991,1.08343076492085,0.426682085388124,0.999742180536656
"YIPF2",78992,0.935818388570439,0.499869787691313,0.999742180536656
"PRR14",78994,0.96137150172888,0.663205779788881,0.999742180536656
"C17orf53",78995,1.08377251462978,0.397845822607738,0.999742180536656
"C7orf49",78996,1.09177256556792,0.388606260499372,0.999742180536656
"GDAP1L1",78997,1.06367425914576,0.451122136080459,0.999742180536656
"C8orf51",78998,1.02856436571724,0.801531345771585,0.999742180536656
"LRFN4",78999,0.958386428681862,0.682061915372078,0.999742180536656
"C1orf135",79000,0.992794221439666,0.940415142422439,0.999742180536656
"VKORC1",79001,1.10551944472557,0.291227984379169,0.999742180536656
"C19orf43",79002,0.938706402063118,0.498349309912507,0.999742180536656
"MIS12",79003,1.04995674500998,0.650658489743286,0.999742180536656
"CUEDC2",79004,0.96574850070732,0.70063156092676,0.999742180536656
"SCNM1",79005,0.950583817282788,0.625725270308609,0.999742180536656
"METRN",79006,1.02139250275715,0.82746484932672,0.999742180536656
"GIYD2",79008,0.939955081791684,0.498869153302464,0.999742180536656
"DDX50",79009,1.01220484547098,0.909655705242434,0.999742180536656
"DDA1",79016,0.928951558310961,0.432543374497076,0.999742180536656
"C17orf39",79018,1.03445343345702,0.713938961749723,0.999742180536656
"NUP37",79023,1.13727886684249,0.26803302551983,0.999742180536656
"AHNAK",79026,1.03901586649799,0.674970549811041,0.999742180536656
"ZNF655",79027,1.02998878927012,0.771842755128712,0.999742180536656
"SPATA5L1",79029,1.00882364281484,0.934254583521296,0.999742180536656
"PDCL3",79031,1.10306542492735,0.366432526071241,0.999742180536656
"ERI3",79033,1.06135799932145,0.576431741359703,0.999742180536656
"C7orf26",79034,1.09493263499235,0.371581131027564,0.999742180536656
"OBFC2B",79035,1.03594634966407,0.746003393212603,0.999742180536656
"C19orf50",79036,0.939246809134061,0.506089585033441,0.999742180536656
"PVRIG",79037,0.997817128319378,0.97955809012554,0.999742180536656
"ZFYVE21",79038,1.04089561971081,0.692035259704636,0.999742180536656
"DDX54",79039,1.04571484369369,0.662903930400738,0.999742180536656
"TMEM38A",79041,0.891814497700489,0.218193273165061,0.999742180536656
"TSEN34",79042,0.954273487913544,0.64496800875277,0.999742180536656
"SECISBP2",79048,0.965476963484398,0.721895173796941,0.999742180536656
"NOC4L",79050,1.00601118864614,0.955388079465906,0.999742180536656
"ALG8",79053,1.04526937853444,0.678251680763322,0.999742180536656
"TRPM8",79054,1.09009204195523,0.472027958093214,0.999742180536656
"ASPSCR1",79058,0.948753714831274,0.586946269827948,0.999742180536656
"TMEM223",79064,0.996278163401949,0.969236344249718,0.999742180536656
"METT10D",79066,0.984937175035579,0.875188945269855,0.999742180536656
"FTO",79068,0.961194249104625,0.674547946125092,0.999742180536656
"KDELC1",79070,0.957225184232833,0.671581839215742,0.999742180536656
"ELOVL6",79071,1.11314232941706,0.289983879289293,0.999742180536656
